module,related_mods
PHS3191,['PHS2191']
PL1101E,"['PL3232', 'PL3233', 'PL3234', 'PL3235', 'PL3236', 'PL3237', 'PL3239', 'PL3241', 'PL3242', 'PL3244', 'PL3248', 'PL3250', 'PL3254', 'PL3282', 'PL3282A', 'PL3283A', 'PL3282C', 'PL3283B', 'PL3281', 'PL3284', 'PL3281E', 'PL3287A']"
PL2131,"['PL5221', 'PL5222', 'PL5221R', 'PL5222R', 'PL3239', 'PL3241', 'PL3248', 'PL3282', 'PL3282A', 'PL3283A', 'PL3282C', 'PL3283B', 'PL3281', 'PL3284', 'PL3281E', 'PL3287A', 'SPH3101']"
PL2132,"['PL1101E', 'PL2131', 'PL1101E', 'PL2131', 'PL5221', 'PL5222', 'PL5221R', 'PL5222R', 'PL3239', 'PL3248', 'PL3282', 'PL3282A', 'PL3283A', 'PL3282C', 'PL3283B', 'PL3281', 'PL3284', 'PL3281E', 'PL3287A']"
PL3231,"['PL1101E', 'PL2131', 'PL2132']"
PL3232,"['PL1101E', 'PL3248']"
PL3233,"['PL1101E', 'PL5303', 'PL5303R', 'PL3237', 'PL3248', 'PL3250', 'PL3281', 'PL3281E']"
PL3234,"['PL1101E', 'PL3244', 'PL3283A', 'PL3283B']"
PL3235,"['PL1101E', 'PL5305', 'PL5305R', 'PL3282', 'PL3282A', 'PL3282C']"
PL3236,"['PL1101E', 'SW3217', 'PL3254', 'PL3287A']"
PL3237,"['PL1101E', 'PL3233']"
PL3239,"['PL1101E', 'PL2131', 'PL2132', 'BLD3004', 'BLD3002', 'BLD3003', 'MNO3703', 'MNO3701', 'MNO3702', 'MNO3713', 'MNO3715', 'MNO3751', 'MNO3752', 'MNO4711', 'MNO4712', 'MNO4861C', 'MNO2705A', 'MNO2705B', 'MNO2705C', 'MNO2705D', 'MNO2705E']"
PL3241,"['PL1101E', 'PL2131']"
PL3242,['PL1101E']
PL3244,"['PL1101E', 'PL3234']"
PL3248,"['PL1101E', 'PL2131', 'PL2132', 'PL3232', 'PL3233']"
PL3250,"['PL1101E', 'PL3233']"
PL3254,"['PL1101E', 'PL3236']"
PL3281,"['PL1101E', 'PL2131', 'PL2132', 'PL3233']"
PL3281D,"['PL1101E', 'PL2131', 'PL2132', 'PL3233']"
PL3281E,"['PL1101E', 'PL2131', 'PL2132', 'PL3233']"
PL3282,"['PL1101E', 'PL2131', 'PL2132', 'PL3235']"
PL3282A,"['PL1101E', 'PL2131', 'PL2132', 'PL3235']"
PL3282C,"['PL1101E', 'PL2131', 'PL2132', 'PL3235']"
PL3283A,"['PL1101E', 'PL2131', 'PL2132', 'PL3234']"
PL3283B,"['PL1101E', 'PL2131', 'PL2132', 'PL3234']"
PL3284,"['PL1101E', 'PL2131', 'PL2132']"
PL3287A,"['PL1101E', 'PL2131', 'PL2132', 'PL3236']"
PL4201,"['PL1101E', 'PL2131', 'PL2132']"
PL4203,"['PL1101E', 'PL2131', 'PL2132', 'PL3233']"
PL4205,"['PL1101E', 'PL2131', 'PL2132', 'PL3234']"
PL4207,"['PL1101E', 'PL2131', 'PL2132', 'PL3235']"
PL4208,"['PL1101E', 'PL2131', 'PL2132', 'PL3236']"
PL4214,"['PL1101E', 'PL2131', 'PL2132']"
PL4219,"['PL1101E', 'PL2131', 'PL2132', 'PL3236']"
PL4221,"['PL1101E', 'PL2131', 'PL2132', 'PL3234']"
PL4222,"['PL1101E', 'PL2131', 'PL2132', 'PL3232', 'PL3233']"
PL4224,"['PL1101E', 'PL2131', 'PL2132', 'PL3236']"
PL4225,"['PL1101E', 'PL2131', 'PL2132']"
PL4226,"['PL1101E', 'PL2131', 'PL2132', 'PL3236']"
PL4227,"['PL1101E', 'PL2131', 'PL2132']"
PL4228,"['PL1101E', 'PL2131', 'PL2132', 'PL3235', 'PL3236']"
PL4229,"['PL1101E', 'PL2131', 'PL2132', 'PL3236']"
PL4233,"['PL1101E', 'PL2131', 'PL2132']"
PL4235,"['PL1101E', 'PL2131', 'PL2132', 'PL3234', 'PL3235']"
PL4236,"['PL1101E', 'PL2131', 'PL2132', 'PL3234', 'PL3236']"
PL4239,"['PL1101E', 'PL2131', 'PL2132', 'PL3235']"
PL4241,"['PL1101E', 'PL2131', 'PL2132', 'PL3232', 'PL3233']"
PL4242,"['PL1101E', 'PL2131', 'PL2132', 'PL3234', 'PL3235']"
PL4243,"['PL1101E', 'PL2131', 'PL2132', 'PL3233', 'PL3234']"
PL4244,"['PL1101E', 'PL2131', 'PL2132', 'PL3232', 'PL3233']"
PL4245,"['PL1101E', 'PL2131', 'PL2132', 'DSA1101', 'BT1101']"
PL4401,['PL4660']
PL4501,['PL4401']
PL4660,"['PL4401', 'XFA4405']"
PL4880G,"['PL1101E', 'PL2131', 'PL2132', 'PL3235']"
PL4880H,"['PL1101E', 'PL2131', 'PL2132']"
PL4880K,"['PL1101E', 'PL2131', 'PL2132', 'PL3234']"
PL4880L,"['PL1101E', 'PL2131', 'PL2132', 'PL3233']"
PL4880P,"['PL1101E', 'PL2131', 'PL2132']"
PL4880Q,"['PL1101E', 'PL2131', 'PL2132', 'PL3233']"
PL4880R,"['PL1101E', 'PL2131', 'PL2132', 'PL3234']"
PL4880T,"['PL1101E', 'PL2131', 'PL2132']"
PL5221,['PL2132']
PL5221R,['PL2132']
PL5303,['PL3233']
PL5303R,['PL3233']
PL5305,['PL3235']
PL5305R,['PL3235']
PLB1201,"['PL1101E', 'PLB1201', 'PLB1201']"
PLC5001,['PLC5011A']
PLC5002,"['PLC5005', 'PLC5007']"
PLC5004,"['PLC5007', 'PLC5011A']"
PLC5005,['PLC5002']
PLC5007,"['PLC5011A', 'PLC5002', 'PLC5004']"
PLC5011A,"['PLC5004', 'PLC5001', 'PLC5007']"
PP5015,"['PP5016', 'PP5017', 'PP5018']"
PP5016,['PP5015']
PP5017,['PP5015']
PP5018,['PP5015']
PP5406,['PP5407']
PP5407,['PP5406']
PP5706,"['BMM5002', 'PP5701']"
PP5727,['BMM5105']
PP5909,['PP5902']
PR1110,"['PR2288', 'PR2289', 'PR2115', 'PHS2143']"
PR1150,['PR1151']
PR1151,['PR1150']
PR1152,"['PR1153', 'PR2156']"
PR1153,['PR1152']
PR2114,['PR3117']
PR2114A,"['PR2114', 'PR3117']"
PR2115,"['PR1110', 'PR4205']"
PR2115A,"['PR2115', 'PR4205']"
PR2122,"['LSM3224', 'LSM3223']"
PR2131,['PR3137']
PR2133,"['PA1113', 'PX2108', 'PR3124', 'PR4197', 'PR4198']"
PR2134,"['PX2108', 'PA1113', 'PR4197', 'PR4198', 'PR3137', 'PR3202', 'PR4138']"
PR2135,"['PX2108', 'PA1113', 'PR4197', 'PR4198', 'PR3136']"
PR2156,['PR1152']
PR2288,"['PHS1110', 'PR3288', 'PR3289']"
PR2289,"['PHS1110', 'PR3288', 'PR3289']"
PR3116,"['PA1113', 'PR4207']"
PR3117,"['PR2114', 'PR2114A']"
PR3124,"['PR2133', 'PR3137']"
PR3136,"['PR2135', 'PR4138']"
PR3137,"['PR2131', 'PR2134', 'PR3124', 'PR3146', 'PR3136', 'PR4138']"
PR3144,['GER1000']
PR3146,"['PR4197', 'PR4198', 'PR3137', 'PR4138']"
PR3202,['PR2134']
PR3288,"['PR2288', 'PR2289']"
PR3289,"['PR2288', 'PR2289']"
PR4138,"['PR3137', 'PR3136', 'PR3146', 'PR2134']"
PR4195,"['PR4196', 'PR4196', 'PR4196']"
PR4196,['ES1000']
PR4197,"['PR2134', 'PR2133', 'PR2135', 'PR3146']"
PR4197A,['PR4197']
PR4198,"['PR2134', 'PR2133', 'PR2135', 'PR3146']"
PR4198A,['PR4198']
PR4207,['PR3116']
PR5134A,['PR5134']
PS1101E,['PS3251']
PS2204,['EU2204']
PS2237,['PS3251']
PS2244,['SSA2222']
PS2245,['SE2213']
PS2249,"['GEK2003', 'SSA2209']"
PS3249,['SSA3205']
PS3251,"['PS1101E', 'PS2237']"
PS4237,"['PS2258', 'PS2204']"
PS4401,['PS4660']
PS4660,['PS4401']
PS4881H,['PS2248']
PX2108,"['AY1130', 'PR2134', 'PR2135']"
QF3101,"['MA2104', 'MA1505', 'MA1507', 'FIN4124', 'FIN4719', 'FIN4125', 'FIN4720', 'QF4102', 'QF5210', 'QF4102A', 'QF5210A']"
QF4102,['QF3101']
QF4102A,['QF3101']
QF5210A,"['QF3101', 'MA4269']"
QF5401,['QF5402']
QF5402,['QF5401']
QT5201V,"['PC2130', 'PC3130']"
RE1701,['RE2701']
RE1702,['RE2801']
RE1703,"['BSP1702', 'BSP1702X', 'RE2702', 'RE3802', 'RE4702']"
RE1704,"['EC1301', 'EC1101E', 'EC2101', 'EC2102', 'EC2374', 'EC2383']"
RE1706,['RE2707']
RE2701,"['RE1701', 'RE4808', 'RE3901']"
RE2702,"['RE1703', 'RE3804']"
RE2704,['RE3702']
RE2705,['RE3703']
RE2707,"['RE1706', 'RE3803']"
RE2801,['RE1702']
RE3701,"['RE3805', 'RE3807', 'RE4803', 'RE4804', 'RE4807', 'RE4806']"
RE3702,"['RE2704', 'RE3806']"
RE3703,"['RE2705', 'RE4701', 'RE4808']"
RE3704,"['MKT4714', 'MKT4811', 'MKT4812', 'RE4701']"
RE3802,['RE1703']
RE3803,['RE2707']
RE3804,['RE2702']
RE3805,['RE3701']
RE3806,['RE3702']
RE3807,"['RE3701', 'FIN3761A', 'FIN4713', 'FIN4716', 'FIN4717', 'FIN4761A', 'FIN4761D']"
RE3901,['RE2701']
RE3903,"['GE2215', 'GE2227', 'GE3238']"
RE4701,"['RE3703', 'RE3704', 'RE4805']"
RE4702,['RE1703']
RE4711,['RE4712']
RE4712,['RE4711']
RE4803,['RE3701']
RE4804,['RE3701']
RE4805,['RE4701']
RE4806,['RE3701']
RE4807,['RE3701']
RE4808,"['RE2701', 'RE3703']"
SC2101,"['SC3209', 'CLC3305']"
SC3101,['EU3224']
SC3209,"['SC2101', 'SPH3101']"
SC3550,"['SC1101E', 'SC2101']"
SC4401,['SC4660']
SC4660,['SC4401']
SC5770,['SC6770']
SC6660,"['SC6660', 'SC6660']"
SDM5990,['MT5900']
SE2213,['SC2207']
SE2660,"['LAV1201', 'LAV2201']"
SE3660,"['LAV1201', 'LAV2201']"
SE4401,['SE4660']
SE4660,['SE4401']
SE5201,"['SE5151', 'SE5660']"
SE5221,['GE5214']
SE5294,['GE5215']
SE5660,['SE5201']
SG5101,['SG5118']
SG5102,['SG5118']
SG5103,['SG5118']
SG5118,"['SG5101', 'SG5102', 'SG5103']"
SH5201,"['SH5202', 'SH5202C']"
SH5202,['SH5201']
SH5202C,['SH5201']
SH5203,"['SH5205', 'SH5205C']"
SH5205,['SH5203']
SH5205C,['SH5203']
SH5403,['SH5404']
SH5404,['SH5403']
SN2273,['PH2204']
SN3262,"['HY3236', 'SN2261']"
SN4401,['SN4660']
SN4660,['SN4401']
SP1541,"['ES1000', 'ES1103', 'SP1541', 'ENV1202', 'SP2171', 'ES1541', 'ES1601', 'SP1541']"
SP2173,['SP2174']
SP2174,"['SP2173', 'SP3175']"
SP2251,"['PC1144', 'CM1131', 'CM3251', 'PC3251']"
SP3175,"['SP2174', 'SP3176']"
SP3176,['SP3175']
SP3203,"['LSM2251', 'GE2229']"
SP4261,['LSM1306']
SP4262,['LSM1306']
SP4263,"['LSM1306', 'LSM4211']"
SP4266,['LSM1306']
SPH2001,['SPH3106']
SPH2002,"['SPH3202', 'SPH3203', 'SPH3401']"
SPH3101,"['BN2102', 'DAO2702', 'EC2303', 'PL2131', 'SC3209', 'ST1131', 'ST1232', 'ST2334']"
SPH3106,['SPH2001']
SPH3202,['SPH2002']
SPH3203,['SPH2002']
SPH3401,"['GEK1900', 'SPH2002']"
SPH5002,"['SPH6001', 'SPH5005', 'SPH5102', 'SPH5104', 'SPH5202', 'SPH5203', 'SPH5405', 'SPH5407']"
SPH5003,"['SPH6006', 'SPH5501']"
SPH5005,['SPH5002']
SPH5006,"['SPH5103', 'SPH5422']"
SPH5007,['SPH5410']
SPH5101,"['SPH5002', 'SPH5006', 'SPH6002']"
SPH5102,['SPH5002']
SPH5103,['SPH5006']
SPH5104,['SPH5002']
SPH5202,['SPH5002']
SPH5203,"['SPH5002', 'SPH6001']"
SPH5311,"['SPH5312', 'SPH5313', 'SPH5314']"
SPH5312,"['SPH5311', 'SPH5313', 'SPH5314']"
SPH5313,"['SPH5311', 'SPH5312']"
SPH5314,"['SPH5311', 'SPH5312']"
SPH5405,['SPH5002']
SPH5407,['SPH5002']
SPH5410,['SPH5007']
SPH5422,['SPH5006']
SPH5501,['SPH5003']
SPH6001,"['SPH5002', 'SPH5203']"
SPH6002,"['SPH5002', 'SPH5006', 'SPH5101']"
SPH6006,['SPH5003']
SSA2209,"['GEK2003', 'PS2249']"
SSA2220T,"['GES1002T', 'GES1002']"
SSA2222,['PS2244']
SSA3205,['PS3249']
SSB1204,"['GES1000', 'SSB1204T', 'GES1000T']"
SSB1204T,"['SSB1204', 'GES1000', 'GES1000T']"
SSD2210,['GES1019']
SSS1207,['GES1021']
ST1131,"['MA1301', 'MA1301X', 'ST1232', 'ST2334', 'CE2407', 'CN3421', 'EC2303', 'DSC2008', 'CS4243', 'CS5228', 'CS5233', 'CS5239', 'CS5240', 'CS5340', 'CS4246', 'CS5332', 'CS5346', 'CS5446', 'IS5152', 'EE3801', 'EE4802', 'IE4211', 'ST2137', 'ST2288', 'ST2289', 'SPH3101']"
ST1232,"['ST1131', 'ST2334', 'CE2407', 'CN3421', 'EC2303', 'DSC2008', 'CS4243', 'CS5228', 'CS5233', 'CS5239', 'CS5240', 'CS5340', 'CS4246', 'CS5332', 'CS5346', 'CS5446', 'ST2137', 'ST2288', 'ST2289', 'SPH3101']"
ST2131,"['MA1102R', 'MA1312', 'MA1507', 'MA1505', 'MA1511', 'MA1521', 'MA2216', 'ST2334', 'CE2407', 'YSC2243', 'DSC3215', 'CS3244', 'CS4222', 'CS4243', 'CS4248', 'CS5228', 'CS5233', 'CS5239', 'CS5240', 'CS6244', 'CS5340', 'CS6211', 'CS4246', 'CS4226', 'CS5332', 'CS5422', 'CS5446', 'CS4268', 'IT3011', 'CS4278', 'CS5478', 'IS4242', 'BT4015', 'EE3801', 'EE4802', 'IE4211', 'MA3227', 'MA3259', 'MA4260', 'MA4264', 'MA3238', 'MA3269', 'MA4270', 'ST5214', 'ST5215', 'ST5221', 'ST5225', 'ST2132', 'ST2137', 'ST3131', 'ST3239', 'ST3247', 'ST3236', 'ST3244', 'DSA2101']"
ST2132,"['MA2216', 'ST2131', 'ST2334', 'CS5228', 'CS5233', 'CS5239', 'CS5340', 'CS4246', 'CS5332', 'CS5346', 'CS5446', 'IS4242', 'ST5212', 'ST5215', 'ST3232', 'ST3233', 'ST3242', 'ST3246', 'ST4231', 'ST4232', 'ST4234', 'ST4241', 'DSA3101', 'DSA4212', 'ST3248']"
ST2137,"['ST1131', 'ST1232', 'ST2334', 'ST2131', 'MA2216']"
ST2288,['ST1131']
ST2289,['ST1131']
ST2334,"['MA1102R', 'MA1312', 'MA1505', 'MA1507', 'MA1511', 'MA1521', 'ST1131', 'ST1232', 'ST2131', 'MA2216', 'CE2407', 'EC2303', 'DSC2008', 'DSC3215', 'CS3244', 'CS4222', 'CS4243', 'CS4248', 'CS5228', 'CS5233', 'CS5239', 'CS5240', 'CS6244', 'CS5340', 'CS6211', 'CS4246', 'CS4226', 'CS5332', 'CS5346', 'CS5422', 'CS5446', 'CS4268', 'IT3011', 'CS4278', 'CS5478', 'IS5152', 'IS4242', 'BT4015', 'EE5907', 'EE5137', 'EE5139', 'EE3801', 'EE4205', 'EE4802', 'IE2100', 'IE3101', 'IE4211', 'MA3227', 'MA3259', 'MA4260', 'MA4264', 'MA3269', 'MA4270', 'ST2132', 'ST2137', 'ST3131', 'ST3232', 'ST3233', 'ST3239', 'ST3247', 'ST3244', 'ST3248', 'SPH3101']"
ST3131,"['ST2131', 'MA2216', 'ST2334', 'EC3303', 'BSN4811A', 'BSS4003B', 'ST5213', 'ST3240', 'ST3241', 'ST4233', 'ST4242', 'ST4245', 'DSA4211', 'ST4248']"
ST3232,"['ST2132', 'ST2334']"
ST3233,"['ST2132', 'ST2334']"
ST3236,"['MA1101R', 'MA3238', 'MA4251', 'ST4238']"
ST3239,"['MA2216', 'ST2131', 'ST2334']"
ST3240,"['ST3131', 'ST5210']"
ST3241,['ST3131']
ST3242,"['ST2132', 'ST4241']"
ST3244,"['ST2131', 'MA2216', 'ST2334']"
ST3246,['ST2132']
ST3247,"['ST2334', 'CS1010E', 'CS1010S']"
ST3248,"['ST2132', 'ST2334', 'YSC4216', 'ST4248']"
ST4231,['ST2132']
ST4232,['ST2132']
ST4233,"['ST3131', 'ST5206']"
ST4234,['ST2132']
ST4238,"['MA3238', 'ST3236', 'MA4251']"
ST4241,"['ST3242', 'ST2132']"
ST4242,['ST3131']
ST4245,"['ST3131', 'ST5218']"
ST4248,"['ST3131', 'ST3248', 'YSC4216']"
ST4299,['ST4199']
ST5201,"['ST5226', 'ST5227']"
ST5202,['ST5227']
ST5206,['ST4233']
ST5210,['ST3240']
ST5212,['ST2132']
ST5213,['ST3131']
ST5214,"['ST2131', 'MA5260']"
ST5215,"['ST2131', 'ST2132', 'ST5224']"
ST5218,['ST4245']
ST5221,"['ST2131', 'ST5214']"
ST5224,['ST5215']
ST5225,['ST2131']
ST5226,"['ST5201', 'ST5201']"
ST5227,"['ST5201', 'ST5202', 'ST5201']"
SW1101E,"['SW2101', 'SW2105', 'SW3101', 'SW3209']"
SW2101,['SW1101E']
SW2105,['SW1101E']
SW2106,['SW1101E']
SW3101,"['SW1101E', 'CLC3305']"
SW3103A,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103B']"
SW3103B,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103A']"
SW3104,['SW3103A']
SW3105,['SW1101E']
SW3209,['SW1101E']
SW3217,['PL3236']
SW3221,"['SW3103A', 'SW3103B']"
SW4101,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4102,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103A']"
SW4103,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3101', 'PL2131', 'SC2101', 'SW3103A']"
SW4202,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4202A,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4208,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103A']"
SW4210,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4217,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4220,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103A', 'SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103B']"
SW4221,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3103A']"
SW4222,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4224,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4225,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4226,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW4401,['SW4660']
SW4660,['SW4401']
SW4880A,"['SW1101E', 'SW2101', 'SW2104', 'SW2105', 'SW3104']"
SW5107,"['SW5112', 'SW5117A']"
SW5111A,['SW5114']
SW5112,['SW5107']
SW5113,['SWD5102']
SW5114,['SWD5103']
SW5115,['SWD5104']
SW5116,['SWD5105']
SW5117A,['SW5107']
SW5117B,['SW5117A']
SWD5102,['SW5113']
SWD5103,"['SW5114', 'SWD5120']"
SWD5104,['SW5115']
SWD5105,['SW5116']
SWD5120,['SWD5103']
TBA2102,['TBA3204']
TBA2103,"['TIC2001', 'TBA4220']"
TBA2104,"['TMA2103', 'TBA2102']"
TBA2105,"['TIC2601', 'TBA3102']"
TBA3102,['TBA2105']
TBA3103,"['TBA2103', 'TBA2104']"
TBA3204,"['TBA2102', 'TBA4212']"
TBA4212,['TBA3204']
TBA4220,"['TBA2103', 'BT4015']"
TC1411,"['TCN1411', 'TC2411']"
TC1422,"['TCN1422', 'CN4118E', 'CN4216E']"
TC2411,"['TC1411', 'TCN2411', 'CN2122E', 'CN3121E', 'CN4242E']"
TCE2112,"['CE2112', 'TCE5107', 'TCE3115', 'TCE3116']"
TCE2134,"['CE2134', 'TCE3132']"
TCE2155,"['CE2155', 'TCE5604', 'TCE3155', 'TCE3165', 'TCE3166']"
TCE2183,"['CE2183', 'TCE4282']"
TCE2407,"['TTG1401', 'CE2407', 'TME2401', 'TCE3121']"
TCE3001,"['ESE2401', 'ESE3401', 'ESE3001']"
TCE3115,"['TCE2112', 'CE3115']"
TCE3116,"['TCE2112', 'CE3116', 'TCE5107']"
TCE3121,"['TCE2407', 'CE3121']"
TCE3132,"['TCE2134', 'CE3132']"
TCE3155,"['TCE2155', 'CE3155']"
TCE3165,"['TCE2155', 'CE3165', 'TCE5510']"
TCE3166,"['TCE2155', 'CE3166']"
TCE4103,['CE4103']
TCE4104,['CE4104']
TCE4282,['TCE2183']
TCE4408,['ESE4408']
TCE5107,"['TCE2112', 'TCE3116', 'CE5107']"
TCE5510,"['TCE3165', 'CE5510']"
TCE5604,"['TCE2155', 'CE5604']"
TCN1111,"['CN1111E', 'TCN2116', 'TCN2121', 'TCN3132']"
TCN1411,['TC1411']
TCN1422,"['TC1422', 'TCN4216']"
TCN2116,"['TCN1111', 'CN2116E', 'TCN2125', 'TCN3421', 'TCN4122']"
TCN2121,"['TCN1111', 'CN2121E', 'TCN3132', 'TCN3135', 'TCN3421', 'TCN4122']"
TCN2122,"['TCN2411', 'CN2122E', 'TCN4233', 'TCN2125', 'TCN3124', 'TCN3135']"
TCN2125,"['TCN2122', 'CN2125E', 'TCN4233', 'TCN3132', 'TCN3421']"
TCN2411,"['TTG1401', 'TC2411', 'TCN4242', 'TCN2122', 'TCN3121']"
TCN3121,"['TCN2411', 'CN3121E', 'TCN4227']"
TCN3124,"['TCN2122', 'CN3124E', 'TCN4122']"
TCN3132,"['TCN1111', 'TCN2121', 'TCN2125', 'CN3132E', 'TCN4122']"
TCN3135,"['TCN2121', 'TCN2122', 'CN3135E', 'TCN4124']"
TCN3421,"['TCN2116', 'TCN2121', 'TCN2125', 'CN3421E', 'TCN4242', 'TCN4124']"
TCN4119,"['CN4119E', 'CN4118E']"
TCN4122,"['TCN2116', 'TCN2121', 'TCN3124', 'TCN3132', 'CN4122E', 'TCN4124']"
TCN4124,"['TCN3135', 'TCN3421', 'TCN4122', 'TTG2415', 'CN4124E']"
TCN4210,['CN4210E']
TCN4216,"['TCN1422', 'CN4216E']"
TCN4227,"['TCN3121', 'CN4227E']"
TCN4233,"['TCN2122', 'TCN2125', 'PR3145', 'CN4233E']"
TCN4240,['CN4240E']
TCN4242,"['TCN2411', 'TCN3421', 'CN4242E']"
TCN4246,['CN4246E']
TE2002,"['TG1401', 'TEE2002', 'TM2401', 'TME2401', 'EE2011E', 'TE2003']"
TE2003,"['TE2002', 'TEE2003', 'TE3801', 'EE4210E', 'EE4204E', 'TEE4211']"
TE2101,"['TEE2101', 'TIC1001', 'EE4214E', 'TE3201']"
TE3201,"['TE2101', 'TEE3201']"
TE3801,"['TE2003', 'TEE3801']"
TE4001,['TEE4001']
TEE2002,"['TTG1401', 'TE2002', 'TM2401', 'TME2401', 'TEE2003', 'TEE2011']"
TEE2003,"['TEE2002', 'TE2003', 'TEE3801', 'TEE4210', 'TEE4204', 'TEE4211']"
TEE2011,"['TEE2002', 'EE2011E', 'TEE2003', 'TEE3104', 'TEE4101', 'TEE4112', 'TEE2033']"
TEE2023,"['TTG1401', 'EE2023E', 'TEE3131', 'TEE4305', 'TEE3331', 'TEE2033']"
TEE2026,"['TE2101', 'TEE2101', 'EE4415E', 'TEE4415', 'TEE2028']"
TEE2027,"['EE3408E', 'EE3501E', 'TE3801', 'EE4435E', 'EE4436E', 'TEE3501', 'TEE3801', 'TEE4435', 'TEE4436', 'TEE3408', 'TEE2033', 'EE4407E', 'TEE4407']"
TEE2028,"['TEE2026', 'TE2101', 'TEE2101', 'EE3207E', 'EE4214E', 'TEE4214', 'TEE3207']"
TEE2101,"['TE2101', 'TIC1001', 'TEE3201', 'TEE4214']"
TEE3031,['EE3031E']
TEE3104,"['TEE2011', 'EE3104E']"
TEE3131,"['TEE2023', 'EE3131E']"
TEE3201,"['TEE2101', 'TE3201']"
TEE3207,"['TEE2028', 'EE3207E']"
TEE3331,"['TEE2023', 'EE3331E', 'TME4245', 'TEE4303']"
TEE3408,"['TEE2027', 'EE3408E']"
TEE3431,"['EE3431E', 'TEE2027']"
TEE3501,"['TEE2027', 'EE3501E']"
TEE3801,"['TEE2003', 'TE3801']"
TEE4001,['TE4001']
TEE4101,"['TEE2011', 'EE4101E']"
TEE4112,"['TEE2011', 'EE4112E']"
TEE4204,"['TEE2003', 'CS2105', 'CS3103', 'EE4204E']"
TEE4210,"['TEE2003', 'EE4210E', 'TIC2501']"
TEE4214,"['TEE2101', 'EE4214E', 'TIC2401']"
TEE4303,"['TEE3331', 'EE4303E']"
TEE4305,"['TEE2023', 'EE4305E']"
TEE4407,"['TEE2027', 'EE4407E']"
TEE4415,"['TEE2026', 'EE4415E']"
TEE4435,"['TEE2027', 'EE4435E', 'TEE3431']"
TEE4436,"['TEE2027', 'EE4436E']"
TG1401,"['TTG1401', 'TE2002', 'EE2023E']"
TG2415,"['TTG2415', 'CN4124E']"
TG3001,"['TG3002', 'TTG3002', 'TTG3001', 'TIC3901']"
TG3002,"['TG3001', 'TTG3001', 'TTG3002', 'TIC3901']"
TIC1001,"['TE2101', 'TEE2101', 'TIC1002']"
TIC1002,"['TIC1001', 'TIC2001', 'TIC2301', 'TIC2401', 'TIC2501', 'TIC2601']"
TIC1201,['TMA1001']
TIC2001,"['TIC1002', 'TIC2002', 'TIC2701', 'TBA2103', 'TIC2003']"
TIC2002,"['TIC2001', 'TIC3002', 'TIC3001', 'TIC4303']"
TIC2003,"['TIC2001', 'TIC2601']"
TIC2101,['TIC3301']
TIC2301,"['TIC1002', 'TIC3301', 'TIC3302', 'TIC4303']"
TIC2401,"['TIC1002', 'EE4214E', 'TEE4214', 'TIC3302', 'TIC4005']"
TIC2501,"['TIC1002', 'EE4210E', 'TEE4210', 'TIC3302', 'TIC4005']"
TIC2601,"['TIC1002', 'TIC3002', 'TIC3001', 'TIC4304', 'TBA2105', 'TIC2003']"
TIC2701,['TIC2001']
TIC3001,"['TIC2002', 'TIC2601', 'TIC4005', 'TIC4001', 'TIC4002']"
TIC3002,"['TIC2002', 'TIC2601']"
TIC3301,"['TIC2301', 'TIC2101', 'TIC4301', 'TIC4302']"
TIC3302,"['TIC2301', 'TIC2401', 'TIC2501', 'TIC4301', 'TIC4302', 'TIC4304', 'TIC4305']"
TIC3901,"['TG3001', 'TTG3001', 'TG3002', 'TTG3002']"
TIC4001,"['TIC3001', 'TIC4003']"
TIC4002,"['TIC3001', 'TIC4003']"
TIC4003,"['TIC4001', 'TIC4002']"
TIC4005,"['TIC3001', 'TIC2401', 'TIC2501']"
TIC4301,"['TIC3301', 'TIC3302']"
TIC4302,"['TIC3301', 'TIC3302']"
TIC4303,"['TIC2002', 'TIC2301']"
TIC4304,"['TIC2601', 'TIC3302']"
TIC4305,['TIC3302']
TIE2010,"['IE2010E', 'TIE4299']"
TIE2020,"['TMA2103', 'TIE4203']"
TIE2030,['TIC1001']
TIE2100,"['DSC3215', 'IE2100E', 'TIE4239', 'TSC3100']"
